,"Electricity price (SE1, SEK/MWh)","Electricity price (SE2, SEK/MWh)","Electricity price (SE3, SEK/MWh)","Electricity price (SE4, SEK/MWh)"
2019-10-21 13:00:00,514.2,514.2,514.2,514.2
2019-10-21 14:00:00,438.29999999999995,438.29999999999995,438.29999999999995,539.2
2019-10-21 15:00:00,432.9,432.9,583.2,583.2
2019-10-21 16:00:00,485.79999999999995,485.79999999999995,625.3,640.6999999999999
2019-10-21 17:00:00,433.7,433.7,433.7,716.8000000000001
2019-10-21 18:00:00,423.2,423.2,423.2,562.6
2019-10-21 19:00:00,419.90000000000003,419.90000000000003,419.90000000000003,528.3
2019-10-21 20:00:00,411.2,411.2,411.2,463.40000000000003
2019-10-21 21:00:00,397.29999999999995,397.29999999999995,397.29999999999995,397.29999999999995
2019-10-21 22:00:00,372.29999999999995,372.29999999999995,372.29999999999995,417.0
2019-10-21 23:00:00,368.9,368.9,368.9,376.0
2019-10-22 00:00:00,363.0,363.0,363.0,363.0
2019-10-22 01:00:00,341.8,341.8,341.8,341.8
2019-10-22 02:00:00,361.70000000000005,361.70000000000005,361.70000000000005,361.70000000000005
2019-10-22 03:00:00,371.2,371.2,371.2,388.6
2019-10-22 04:00:00,383.40000000000003,383.40000000000003,383.40000000000003,504.4
2019-10-22 05:00:00,394.79999999999995,394.79999999999995,394.79999999999995,605.8
2019-10-22 06:00:00,399.5,399.5,399.5,658.1
2019-10-22 07:00:00,394.3,394.3,394.3,644.0999999999999
2019-10-22 08:00:00,391.1,391.1,391.1,595.7
2019-10-22 09:00:00,384.09999999999997,384.09999999999997,384.09999999999997,566.0
2019-10-22 10:00:00,381.3,381.3,381.3,497.59999999999997
2019-10-22 11:00:00,374.4,374.4,374.4,468.8
2019-10-22 12:00:00,372.1,372.1,372.1,472.2
2019-10-22 13:00:00,372.59999999999997,372.59999999999997,372.59999999999997,468.7
2019-10-22 14:00:00,374.6,374.6,374.6,496.4
2019-10-22 15:00:00,379.3,379.3,379.3,557.5
2019-10-22 16:00:00,382.70000000000005,382.70000000000005,382.70000000000005,644.0999999999999
2019-10-22 17:00:00,379.7,379.7,379.7,702.8
2019-10-22 18:00:00,366.59999999999997,366.59999999999997,366.59999999999997,568.4000000000001
2019-10-22 19:00:00,343.7,343.7,343.7,497.5
2019-10-22 20:00:00,217.39999999999998,217.39999999999998,217.39999999999998,441.9
2019-10-22 21:00:00,30.6,30.6,30.6,389.20000000000005
2019-10-22 22:00:00,173.5,173.5,173.5,373.2
2019-10-22 23:00:00,182.0,182.0,182.0,338.6
2019-10-23 00:00:00,183.1,183.1,183.1,328.6
2019-10-23 01:00:00,263.8,263.8,263.8,315.3
2019-10-23 02:00:00,326.2,326.2,326.2,326.2
2019-10-23 03:00:00,374.90000000000003,374.90000000000003,374.90000000000003,374.90000000000003
2019-10-23 04:00:00,408.6,408.6,408.6,436.9
2019-10-23 05:00:00,422.29999999999995,422.29999999999995,422.29999999999995,562.5
2019-10-23 06:00:00,421.1,421.1,421.1,641.5999999999999
2019-10-23 07:00:00,420.6,420.6,420.6,613.2
2019-10-23 08:00:00,421.70000000000005,421.70000000000005,421.70000000000005,580.9000000000001
2019-10-23 09:00:00,418.6,418.6,418.6,550.0
2019-10-23 10:00:00,416.4,416.4,416.4,477.5
2019-10-23 11:00:00,410.0,410.0,410.0,456.8
2019-10-23 12:00:00,409.20000000000005,409.20000000000005,409.20000000000005,450.20000000000005
2019-10-23 13:00:00,412.0,412.0,412.0,464.4
2019-10-23 14:00:00,412.2,412.2,412.2,504.6
2019-10-23 15:00:00,418.40000000000003,418.40000000000003,418.40000000000003,543.9
2019-10-23 16:00:00,424.0,424.0,424.0,574.2
2019-10-23 17:00:00,424.5,424.5,424.5,578.6999999999999
2019-10-23 18:00:00,420.4,420.4,420.4,481.0
2019-10-23 19:00:00,410.3,410.3,410.3,410.3
2019-10-23 20:00:00,400.79999999999995,400.79999999999995,400.79999999999995,400.79999999999995
2019-10-23 21:00:00,369.79999999999995,369.79999999999995,369.79999999999995,369.79999999999995
2019-10-23 22:00:00,367.70000000000005,367.70000000000005,367.70000000000005,367.70000000000005
2019-10-23 23:00:00,353.9,353.9,353.9,353.9
2019-10-24 00:00:00,345.79999999999995,345.79999999999995,345.79999999999995,345.79999999999995
2019-10-24 01:00:00,345.09999999999997,345.09999999999997,345.09999999999997,345.09999999999997
2019-10-24 02:00:00,353.6,353.6,353.6,353.6
2019-10-24 03:00:00,370.3,370.3,370.3,370.3
2019-10-24 04:00:00,407.8,407.8,407.8,407.8
2019-10-24 05:00:00,427.70000000000005,427.70000000000005,427.70000000000005,513.6
2019-10-24 06:00:00,431.3,431.3,431.3,567.2
2019-10-24 07:00:00,430.7,430.7,430.7,567.2
2019-10-24 08:00:00,430.7,430.7,430.7,535.5
2019-10-24 09:00:00,429.20000000000005,429.20000000000005,429.20000000000005,492.1
2019-10-24 10:00:00,426.59999999999997,426.59999999999997,426.59999999999997,460.6
2019-10-24 11:00:00,424.7,424.7,424.7,424.7
2019-10-24 12:00:00,412.59999999999997,412.59999999999997,412.59999999999997,412.59999999999997
2019-10-24 13:00:00,404.79999999999995,404.79999999999995,404.79999999999995,404.79999999999995
2019-10-24 14:00:00,408.9,408.9,408.9,408.9
2019-10-24 15:00:00,422.2,422.2,422.2,422.2
2019-10-24 16:00:00,426.8,426.8,426.8,456.59999999999997
2019-10-24 17:00:00,424.0,424.0,424.0,441.4
2019-10-24 18:00:00,395.79999999999995,395.79999999999995,395.79999999999995,395.79999999999995
2019-10-24 19:00:00,382.9,382.9,382.9,382.9
2019-10-24 20:00:00,371.3,371.3,371.3,371.3
2019-10-24 21:00:00,333.6,333.6,333.6,333.6
2019-10-24 22:00:00,328.6,328.6,328.6,328.6
2019-10-24 23:00:00,303.0,303.0,303.0,303.0
2019-10-25 00:00:00,269.9,269.9,269.9,269.9
2019-10-25 01:00:00,261.6,261.6,261.6,261.6
2019-10-25 02:00:00,279.20000000000005,279.20000000000005,279.20000000000005,279.20000000000005
2019-10-25 03:00:00,347.0,347.0,347.0,347.0
2019-10-25 04:00:00,385.4,385.4,385.4,385.4
2019-10-25 05:00:00,415.79999999999995,415.79999999999995,415.79999999999995,415.79999999999995
2019-10-25 06:00:00,417.70000000000005,417.70000000000005,417.70000000000005,417.70000000000005
2019-10-25 07:00:00,416.8,416.8,416.8,416.8
2019-10-25 08:00:00,417.0,417.0,417.0,417.0
2019-10-25 09:00:00,412.2,412.2,412.2,412.2
2019-10-25 10:00:00,381.8,381.8,381.8,381.8
2019-10-25 11:00:00,386.3,386.3,386.3,386.3
2019-10-25 12:00:00,372.5,372.5,372.5,372.5
2019-10-25 13:00:00,378.40000000000003,378.40000000000003,378.40000000000003,378.40000000000003
2019-10-25 14:00:00,385.90000000000003,385.90000000000003,385.90000000000003,385.90000000000003
2019-10-25 15:00:00,398.2,398.2,399.4,399.4
2019-10-25 16:00:00,405.20000000000005,405.20000000000005,409.90000000000003,409.90000000000003
2019-10-25 17:00:00,402.70000000000005,402.70000000000005,407.2,407.2
2019-10-25 18:00:00,370.4,370.4,370.4,370.4
2019-10-25 19:00:00,355.7,355.7,355.7,355.7
2019-10-25 20:00:00,325.09999999999997,325.09999999999997,325.09999999999997,325.09999999999997
2019-10-25 21:00:00,273.2,273.2,273.2,273.2
2019-10-25 22:00:00,252.7,252.7,252.7,252.7
2019-10-25 23:00:00,202.3,202.3,202.3,202.3
2019-10-26 00:00:00,213.5,213.5,213.5,213.5
2019-10-26 01:00:00,169.4,169.4,169.4,169.4
2019-10-26 02:00:00,91.8,91.8,91.8,91.8
2019-10-26 03:00:00,170.10000000000002,170.10000000000002,170.10000000000002,170.10000000000002
2019-10-26 04:00:00,157.0,157.0,157.0,157.0
2019-10-26 05:00:00,264.20000000000005,264.20000000000005,264.20000000000005,264.20000000000005
2019-10-26 06:00:00,315.2,315.2,315.2,315.2
2019-10-26 07:00:00,357.29999999999995,357.29999999999995,357.29999999999995,357.29999999999995
2019-10-26 08:00:00,366.59999999999997,366.59999999999997,366.59999999999997,366.59999999999997
2019-10-26 09:00:00,370.7,370.7,370.7,370.7
2019-10-26 10:00:00,370.0,370.0,370.0,370.0
2019-10-26 11:00:00,370.6,370.6,370.6,370.6
2019-10-26 12:00:00,371.4,371.4,371.4,371.4
2019-10-26 13:00:00,372.9,372.9,372.9,372.9
2019-10-26 14:00:00,383.40000000000003,383.40000000000003,383.40000000000003,383.40000000000003
2019-10-26 15:00:00,397.40000000000003,397.40000000000003,397.40000000000003,397.40000000000003
2019-10-26 16:00:00,407.59999999999997,407.59999999999997,407.59999999999997,407.59999999999997
2019-10-26 17:00:00,401.2,401.2,401.2,401.2
2019-10-26 18:00:00,384.0,384.0,384.0,384.0
2019-10-26 19:00:00,376.3,376.3,376.3,376.3
2019-10-26 20:00:00,364.6,364.6,364.6,364.6
2019-10-26 21:00:00,351.3,351.3,351.3,351.3
2019-10-26 22:00:00,345.79999999999995,345.79999999999995,345.79999999999995,345.79999999999995
2019-10-26 23:00:00,340.09999999999997,340.09999999999997,340.09999999999997,340.09999999999997
2019-10-27 00:00:00,334.09999999999997,334.09999999999997,334.09999999999997,334.09999999999997
2019-10-27 01:00:00,334.09999999999997,334.09999999999997,334.09999999999997,334.09999999999997
2019-10-27 02:00:00,334.09999999999997,334.09999999999997,334.09999999999997,334.09999999999997
2019-10-27 03:00:00,339.90000000000003,339.90000000000003,339.90000000000003,339.90000000000003
2019-10-27 04:00:00,353.7,353.7,353.7,353.7
2019-10-27 05:00:00,363.2,363.2,363.2,363.2
2019-10-27 06:00:00,372.2,372.2,372.2,372.2
2019-10-27 07:00:00,378.40000000000003,378.40000000000003,378.40000000000003,378.40000000000003
2019-10-27 08:00:00,387.59999999999997,387.59999999999997,387.59999999999997,387.59999999999997
2019-10-27 09:00:00,394.0,394.0,394.0,394.0
2019-10-27 10:00:00,393.6,393.6,393.6,393.6
2019-10-27 11:00:00,388.7,388.7,388.7,388.7
2019-10-27 12:00:00,386.9,386.9,386.9,386.9
2019-10-27 13:00:00,390.5,390.5,390.5,390.5
2019-10-27 14:00:00,398.8,398.8,398.8,398.8
2019-10-27 15:00:00,413.2,413.2,413.2,413.2
2019-10-27 16:00:00,435.0,435.0,435.0,477.1
2019-10-27 17:00:00,440.79999999999995,440.79999999999995,440.79999999999995,480.20000000000005
2019-10-27 18:00:00,433.0,433.0,433.0,433.0
2019-10-27 19:00:00,413.6,413.6,413.6,413.6
2019-10-27 20:00:00,403.5,403.5,403.5,403.5
2019-10-27 21:00:00,392.40000000000003,392.40000000000003,392.40000000000003,392.40000000000003
2019-10-27 22:00:00,376.1,376.1,376.1,376.1
2019-10-27 23:00:00,380.90000000000003,380.90000000000003,380.90000000000003,380.90000000000003
2019-10-28 00:00:00,379.6,379.6,379.6,379.6
2019-10-28 01:00:00,381.2,381.2,381.2,381.2
2019-10-28 02:00:00,383.7,383.7,383.7,383.7
2019-10-28 03:00:00,396.8,396.8,396.8,396.8
2019-10-28 04:00:00,412.8,412.8,412.8,412.8
2019-10-28 05:00:00,429.5,429.5,429.5,429.5
2019-10-28 06:00:00,440.09999999999997,440.09999999999997,440.09999999999997,520.4
2019-10-28 07:00:00,454.90000000000003,454.90000000000003,454.90000000000003,493.1
2019-10-28 08:00:00,452.40000000000003,452.40000000000003,452.40000000000003,472.5
2019-10-28 09:00:00,447.5,447.5,447.5,462.29999999999995
2019-10-28 10:00:00,439.90000000000003,439.90000000000003,439.90000000000003,454.5
2019-10-28 11:00:00,435.7,435.7,435.7,435.7
2019-10-28 12:00:00,439.3,439.3,439.3,464.7
2019-10-28 13:00:00,439.0,439.0,439.0,524.3
2019-10-28 14:00:00,439.0,439.0,439.0,552.1
2019-10-28 15:00:00,441.0,441.0,441.0,590.4
2019-10-28 16:00:00,436.8,436.8,523.2,657.4
2019-10-28 17:00:00,429.90000000000003,429.90000000000003,445.7,683.1
2019-10-28 18:00:00,426.8,426.8,438.8,601.5
2019-10-28 19:00:00,426.9,426.9,434.79999999999995,510.3
2019-10-28 20:00:00,431.59999999999997,431.59999999999997,431.59999999999997,436.1
2019-10-28 21:00:00,422.29999999999995,422.29999999999995,422.29999999999995,422.29999999999995
2019-10-28 22:00:00,402.1,402.1,402.1,402.1
2019-10-28 23:00:00,397.40000000000003,397.40000000000003,397.40000000000003,397.40000000000003
2019-10-29 00:00:00,392.9,392.9,392.9,392.9
2019-10-29 01:00:00,384.7,384.7,384.7,384.7
2019-10-29 02:00:00,378.1,378.1,378.1,378.1
2019-10-29 03:00:00,387.2,387.2,387.2,387.2
2019-10-29 04:00:00,409.6,409.6,409.6,409.6
2019-10-29 05:00:00,426.8,426.8,431.8,464.4
2019-10-29 06:00:00,433.8,433.8,439.5,574.4
2019-10-29 07:00:00,435.79999999999995,435.79999999999995,445.90000000000003,599.2
2019-10-29 08:00:00,438.7,438.7,444.3,590.6
2019-10-29 09:00:00,443.6,443.6,443.6,553.6
2019-10-29 10:00:00,440.5,440.5,440.5,552.5
2019-10-29 11:00:00,440.5,440.5,440.5,508.0
2019-10-29 12:00:00,440.5,440.5,440.5,512.6
2019-10-29 13:00:00,439.20000000000005,439.20000000000005,439.20000000000005,561.5
2019-10-29 14:00:00,440.0,440.0,440.0,590.6
2019-10-29 15:00:00,444.20000000000005,444.20000000000005,444.20000000000005,614.0999999999999
2019-10-29 16:00:00,444.90000000000003,444.90000000000003,444.90000000000003,670.4000000000001
2019-10-29 17:00:00,445.4,445.4,445.4,695.1
2019-10-29 18:00:00,440.3,440.3,440.3,636.5999999999999
2019-10-29 19:00:00,435.6,435.6,435.6,578.8000000000001
2019-10-29 20:00:00,435.0,435.0,435.0,492.9
2019-10-29 21:00:00,428.7,428.7,428.7,428.7
2019-10-29 22:00:00,414.6,414.6,414.6,414.6
2019-10-29 23:00:00,415.20000000000005,415.20000000000005,415.20000000000005,415.20000000000005
2019-10-30 00:00:00,406.1,406.1,406.1,406.1
2019-10-30 01:00:00,403.29999999999995,403.29999999999995,403.29999999999995,403.29999999999995
2019-10-30 02:00:00,399.4,399.4,399.4,399.4
2019-10-30 03:00:00,409.4,409.4,409.4,409.4
2019-10-30 04:00:00,425.7,425.7,425.7,425.7
2019-10-30 05:00:00,442.8,442.8,442.8,504.0
2019-10-30 06:00:00,455.90000000000003,455.90000000000003,455.90000000000003,584.5
2019-10-30 07:00:00,466.1,466.1,466.1,622.1
2019-10-30 08:00:00,459.4,459.4,459.4,587.2
2019-10-30 09:00:00,453.2,453.2,453.2,544.2
2019-10-30 10:00:00,444.09999999999997,444.09999999999997,444.09999999999997,528.3
2019-10-30 11:00:00,437.40000000000003,437.40000000000003,437.40000000000003,511.0
2019-10-30 12:00:00,437.29999999999995,437.29999999999995,437.29999999999995,500.79999999999995
2019-10-30 13:00:00,435.20000000000005,435.20000000000005,437.8,539.5
2019-10-30 14:00:00,430.0,430.0,440.09999999999997,583.5
2019-10-30 15:00:00,428.5,428.5,442.8,606.5999999999999
2019-10-30 16:00:00,425.6,425.6,446.2,665.0
2019-10-30 17:00:00,422.40000000000003,422.40000000000003,443.9,703.1
2019-10-30 18:00:00,420.6,420.6,439.90000000000003,648.0
2019-10-30 19:00:00,418.9,418.9,432.0,578.8000000000001
2019-10-30 20:00:00,419.6,419.6,427.2,470.20000000000005
2019-10-30 21:00:00,413.9,413.9,413.9,413.9
2019-10-30 22:00:00,395.0,395.0,395.0,395.0
2019-10-30 23:00:00,390.79999999999995,390.79999999999995,390.79999999999995,390.79999999999995
2019-10-31 00:00:00,377.59999999999997,377.59999999999997,377.59999999999997,377.59999999999997
2019-10-31 01:00:00,366.4,366.4,366.4,366.4
2019-10-31 02:00:00,358.0,358.0,358.0,358.0
2019-10-31 03:00:00,376.2,376.2,376.2,376.2
2019-10-31 04:00:00,408.7,408.7,408.7,408.7
2019-10-31 05:00:00,428.40000000000003,428.40000000000003,430.3,430.3
2019-10-31 06:00:00,432.0,432.0,443.6,491.8
2019-10-31 07:00:00,434.3,434.3,448.6,509.7
2019-10-31 08:00:00,435.3,435.3,445.4,476.3
2019-10-31 09:00:00,437.29999999999995,437.29999999999995,437.40000000000003,437.40000000000003
2019-10-31 10:00:00,432.9,432.9,432.9,432.9
2019-10-31 11:00:00,425.09999999999997,425.09999999999997,425.09999999999997,425.09999999999997
2019-10-31 12:00:00,433.40000000000003,433.40000000000003,433.40000000000003,433.40000000000003
2019-10-31 13:00:00,437.0,437.0,438.0,463.1
2019-10-31 14:00:00,435.79999999999995,435.79999999999995,440.79999999999995,503.2
2019-10-31 15:00:00,432.40000000000003,432.40000000000003,445.5,551.4
2019-10-31 16:00:00,434.09999999999997,434.09999999999997,450.09999999999997,604.7
2019-10-31 17:00:00,432.9,432.9,449.09999999999997,598.5
2019-10-31 18:00:00,433.1,433.1,445.09999999999997,543.6
2019-10-31 19:00:00,432.59999999999997,432.59999999999997,439.5,517.4
2019-10-31 20:00:00,432.59999999999997,432.59999999999997,437.9,465.5
2019-10-31 21:00:00,428.40000000000003,428.40000000000003,428.40000000000003,428.40000000000003
2019-10-31 22:00:00,405.3,405.3,405.3,405.3
2019-10-31 23:00:00,393.29999999999995,393.29999999999995,393.29999999999995,393.29999999999995
2019-11-01 00:00:00,375.7,375.7,375.7,375.7
2019-11-01 01:00:00,371.70000000000005,371.70000000000005,371.70000000000005,371.70000000000005
2019-11-01 02:00:00,370.79999999999995,370.79999999999995,370.79999999999995,370.79999999999995
2019-11-01 03:00:00,383.2,383.2,383.2,383.2
2019-11-01 04:00:00,402.59999999999997,402.59999999999997,402.59999999999997,402.59999999999997
2019-11-01 05:00:00,414.79999999999995,414.79999999999995,414.79999999999995,414.79999999999995
2019-11-01 06:00:00,429.0,429.0,429.0,429.0
2019-11-01 07:00:00,432.70000000000005,432.70000000000005,432.70000000000005,432.70000000000005
2019-11-01 08:00:00,429.5,429.5,429.5,429.5
2019-11-01 09:00:00,428.1,428.1,428.1,428.1
2019-11-01 10:00:00,424.5,424.5,424.5,424.5
2019-11-01 11:00:00,419.09999999999997,419.09999999999997,419.09999999999997,419.09999999999997
2019-11-01 12:00:00,417.70000000000005,417.70000000000005,417.70000000000005,417.70000000000005
2019-11-01 13:00:00,414.09999999999997,414.09999999999997,414.09999999999997,414.09999999999997
2019-11-01 14:00:00,409.90000000000003,409.90000000000003,409.90000000000003,409.90000000000003
2019-11-01 15:00:00,416.0,416.0,416.0,416.0
2019-11-01 16:00:00,422.2,422.2,422.2,422.2
2019-11-01 17:00:00,420.3,420.3,420.3,420.3
2019-11-01 18:00:00,411.8,411.8,411.8,411.8
2019-11-01 19:00:00,401.9,401.9,401.9,401.9
2019-11-01 20:00:00,390.6,390.6,390.6,390.6
2019-11-01 21:00:00,366.70000000000005,366.70000000000005,366.70000000000005,366.70000000000005
2019-11-01 22:00:00,331.59999999999997,331.59999999999997,331.59999999999997,331.59999999999997
2019-11-01 23:00:00,337.59999999999997,337.59999999999997,337.59999999999997,337.59999999999997
2019-11-02 00:00:00,322.2,322.2,322.2,322.2
2019-11-02 01:00:00,300.2,300.2,300.2,300.2
2019-11-02 02:00:00,289.40000000000003,289.40000000000003,289.40000000000003,289.40000000000003
2019-11-02 03:00:00,300.7,300.7,300.7,300.7
2019-11-02 04:00:00,322.59999999999997,322.59999999999997,322.59999999999997,322.59999999999997
2019-11-02 05:00:00,369.0,369.0,369.0,369.0
2019-11-02 06:00:00,382.59999999999997,382.59999999999997,382.59999999999997,382.59999999999997
2019-11-02 07:00:00,392.1,392.1,392.1,392.1
2019-11-02 08:00:00,406.70000000000005,406.70000000000005,406.70000000000005,406.70000000000005
2019-11-02 09:00:00,411.8,411.8,411.8,411.8
2019-11-02 10:00:00,409.0,409.0,409.0,409.0
2019-11-02 11:00:00,401.59999999999997,401.59999999999997,401.59999999999997,401.59999999999997
2019-11-02 12:00:00,397.70000000000005,397.70000000000005,397.70000000000005,397.70000000000005
2019-11-02 13:00:00,396.9,396.9,396.9,396.9
2019-11-02 14:00:00,399.6,399.6,399.6,399.6
2019-11-02 15:00:00,411.70000000000005,411.70000000000005,411.70000000000005,411.70000000000005
2019-11-02 16:00:00,417.2,417.2,417.2,417.2
2019-11-02 17:00:00,422.70000000000005,422.70000000000005,422.70000000000005,422.70000000000005
2019-11-02 18:00:00,399.79999999999995,399.79999999999995,399.79999999999995,399.79999999999995
2019-11-02 19:00:00,395.20000000000005,395.20000000000005,395.20000000000005,395.20000000000005
2019-11-02 20:00:00,389.6,389.6,389.6,389.6
2019-11-02 21:00:00,377.1,377.1,377.1,377.1
2019-11-02 22:00:00,363.40000000000003,363.40000000000003,363.40000000000003,363.40000000000003
2019-11-02 23:00:00,368.40000000000003,368.40000000000003,368.40000000000003,368.40000000000003
2019-11-03 00:00:00,351.2,351.2,351.2,351.2
2019-11-03 01:00:00,324.79999999999995,324.79999999999995,324.79999999999995,324.79999999999995
2019-11-03 02:00:00,312.5,312.5,312.5,312.5
2019-11-03 03:00:00,324.79999999999995,324.79999999999995,324.79999999999995,324.79999999999995
2019-11-03 04:00:00,337.8,337.8,337.8,337.8
2019-11-03 05:00:00,357.29999999999995,357.29999999999995,357.29999999999995,357.29999999999995
2019-11-03 06:00:00,367.40000000000003,367.40000000000003,367.40000000000003,367.40000000000003
2019-11-03 07:00:00,382.9,382.9,382.9,382.9
2019-11-03 08:00:00,393.6,393.6,393.6,393.6
2019-11-03 09:00:00,401.2,401.2,401.2,401.2
2019-11-03 10:00:00,407.0,407.0,407.0,407.0
2019-11-03 11:00:00,412.9,412.9,412.9,412.9
2019-11-03 12:00:00,406.5,406.5,406.5,406.5
2019-11-03 13:00:00,408.0,408.0,408.0,408.0
2019-11-03 14:00:00,411.3,411.3,411.3,411.3
2019-11-03 15:00:00,424.3,424.3,424.3,424.3
2019-11-03 16:00:00,431.4,431.4,440.09999999999997,440.09999999999997
2019-11-03 17:00:00,434.09999999999997,434.09999999999997,442.5,446.1
2019-11-03 18:00:00,431.0,431.0,436.0,436.0
2019-11-03 19:00:00,418.8,418.8,418.8,418.8
2019-11-03 20:00:00,399.4,399.4,399.4,399.4
2019-11-03 21:00:00,382.70000000000005,382.70000000000005,382.70000000000005,382.70000000000005
2019-11-03 22:00:00,363.9,363.9,363.9,363.9
2019-11-03 23:00:00,371.0,371.0,371.0,371.0
2019-11-04 00:00:00,368.8,368.8,368.8,368.8
2019-11-04 01:00:00,369.20000000000005,369.20000000000005,369.20000000000005,369.20000000000005
2019-11-04 02:00:00,367.8,367.8,367.8,367.8
2019-11-04 03:00:00,378.5,378.5,378.5,378.5
2019-11-04 04:00:00,388.1,388.1,388.1,388.1
2019-11-04 05:00:00,421.59999999999997,421.59999999999997,421.59999999999997,421.59999999999997
2019-11-04 06:00:00,444.5,444.5,444.5,464.90000000000003
2019-11-04 07:00:00,461.59999999999997,461.59999999999997,461.59999999999997,484.0
2019-11-04 08:00:00,470.0,470.0,470.0,481.0
2019-11-04 09:00:00,459.0,459.0,459.0,469.20000000000005
2019-11-04 10:00:00,450.90000000000003,450.90000000000003,450.90000000000003,462.40000000000003
2019-11-04 11:00:00,445.09999999999997,445.09999999999997,445.09999999999997,445.09999999999997
2019-11-04 12:00:00,451.0,451.0,451.0,465.79999999999995
2019-11-04 13:00:00,450.6,450.6,450.6,473.7
2019-11-04 14:00:00,452.70000000000005,452.70000000000005,452.70000000000005,495.0
2019-11-04 15:00:00,464.20000000000005,464.20000000000005,464.20000000000005,514.3
2019-11-04 16:00:00,472.59999999999997,472.59999999999997,549.9,564.4
2019-11-04 17:00:00,468.9,468.9,468.9,564.8
2019-11-04 18:00:00,455.20000000000005,455.20000000000005,455.20000000000005,522.0
2019-11-04 19:00:00,444.90000000000003,444.90000000000003,444.90000000000003,460.5
2019-11-04 20:00:00,426.9,426.9,426.9,426.9
2019-11-04 21:00:00,416.0,416.0,416.0,416.0
2019-11-04 22:00:00,390.6,390.6,390.6,390.6
2019-11-04 23:00:00,396.3,396.3,396.3,396.3
2019-11-05 00:00:00,390.90000000000003,390.90000000000003,390.90000000000003,390.90000000000003
2019-11-05 01:00:00,388.7,388.7,388.7,388.7
2019-11-05 02:00:00,389.90000000000003,389.90000000000003,389.90000000000003,389.90000000000003
2019-11-05 03:00:00,404.6,404.6,404.6,404.6
2019-11-05 04:00:00,434.20000000000005,434.20000000000005,434.20000000000005,434.20000000000005
2019-11-05 05:00:00,442.70000000000005,442.70000000000005,442.70000000000005,442.70000000000005
2019-11-05 06:00:00,482.0,482.0,482.0,486.5
2019-11-05 07:00:00,494.90000000000003,494.90000000000003,512.7,512.7
2019-11-05 08:00:00,485.09999999999997,485.09999999999997,507.0,507.0
2019-11-05 09:00:00,484.20000000000005,484.20000000000005,512.8,512.8
2019-11-05 10:00:00,480.6,480.6,517.6,517.6
2019-11-05 11:00:00,479.3,479.3,501.9,501.9
2019-11-05 12:00:00,478.40000000000003,478.40000000000003,516.7,516.7
2019-11-05 13:00:00,477.40000000000003,477.40000000000003,533.4000000000001,533.4000000000001
2019-11-05 14:00:00,461.1,461.1,534.4,534.4
2019-11-05 15:00:00,464.20000000000005,464.20000000000005,548.0,548.0
2019-11-05 16:00:00,494.6,494.6,648.9,648.9
2019-11-05 17:00:00,508.0,508.0,672.2,672.2
2019-11-05 18:00:00,497.59999999999997,497.59999999999997,497.59999999999997,545.6
2019-11-05 19:00:00,480.09999999999997,480.09999999999997,480.09999999999997,496.2
2019-11-05 20:00:00,453.0,453.0,453.0,453.0
2019-11-05 21:00:00,440.5,440.5,440.5,440.5
2019-11-05 22:00:00,422.9,422.9,422.9,422.9
2019-11-05 23:00:00,432.5,432.5,432.5,432.5
2019-11-06 00:00:00,428.1,428.1,428.1,428.1
2019-11-06 01:00:00,427.9,427.9,427.9,427.9
2019-11-06 02:00:00,430.4,430.4,430.4,430.4
2019-11-06 03:00:00,439.20000000000005,439.20000000000005,439.20000000000005,439.20000000000005
2019-11-06 04:00:00,443.1,443.1,443.1,443.1
2019-11-06 05:00:00,488.5,488.5,488.5,488.5
2019-11-06 06:00:00,597.0,597.0,597.0,597.0
2019-11-06 07:00:00,638.9,638.9,638.9,638.9
2019-11-06 08:00:00,609.4,609.4,609.4,609.4
2019-11-06 09:00:00,608.1,608.1,608.1,608.1
2019-11-06 10:00:00,604.2,604.2,604.2,604.2
2019-11-06 11:00:00,582.6,582.6,582.6,582.6
2019-11-06 12:00:00,597.4,597.4,597.4,597.4
2019-11-06 13:00:00,613.2,613.2,613.2,613.2
2019-11-06 14:00:00,614.4,614.4,614.4,614.4
2019-11-06 15:00:00,649.9,649.9,649.9,649.9
2019-11-06 16:00:00,816.3,816.3,816.3,816.3
2019-11-06 17:00:00,864.5,864.5,932.6,932.6
2019-11-06 18:00:00,673.6,673.6,673.6,679.2
2019-11-06 19:00:00,564.5,564.5,564.5,569.2
2019-11-06 20:00:00,494.79999999999995,494.79999999999995,494.79999999999995,508.7
2019-11-06 21:00:00,466.0,466.0,466.0,466.0
2019-11-06 22:00:00,443.1,443.1,443.1,443.1
2019-11-06 23:00:00,447.29999999999995,447.29999999999995,447.29999999999995,447.29999999999995
2019-11-07 00:00:00,438.5,438.5,438.5,438.5
2019-11-07 01:00:00,433.6,433.6,433.6,433.6
2019-11-07 02:00:00,436.70000000000005,436.70000000000005,436.70000000000005,436.70000000000005
2019-11-07 03:00:00,448.8,448.8,448.8,448.8
2019-11-07 04:00:00,458.9,458.9,458.9,458.9
2019-11-07 05:00:00,486.9,486.9,486.9,486.9
2019-11-07 06:00:00,574.5,574.5,574.5,574.5
2019-11-07 07:00:00,625.1,625.1,625.1,625.1
2019-11-07 08:00:00,563.5,563.5,563.5,563.5
2019-11-07 09:00:00,527.5,527.5,527.5,527.5
2019-11-07 10:00:00,510.4,510.4,510.4,510.4
